	word	cos_from_median	target_word
984647	bovenlijven	0.47098487429997216	False
565353	Strekken	0.47108064116774606	False
910018	schrapend	0.47108428977852956	False
899390	doolden	0.47109933203135623	False
189147	meesleuren	0.47111462764115286	False
144510	neerstrijken	0.4711160990470723	False
624454	glibbert	0.4711242608889865	False
785795	gooiend	0.47112591867273357	False
118365	beroeren	0.47115029389437024	False
967542	windstromen	0.4711510826155456	False
8428	achteren	0.4711580612861248	False
508324	gefladder	0.4712364343527107	False
547099	gekrioel	0.47126809837402805	False
388659	rondcirkelen	0.4712991754876581	False
3347	voeten	0.4713635558795811	False
972825	reuzenstappen	0.47139539633781014	False
738102	flambouwen	0.47143077497737695	False
451547	ontwortelen	0.47143688645854753	False
130592	flikkeren	0.47151559167564006	False
811509	openhalen	0.47152902689939336	False
601489	gniffelend	0.47154960811882984	False
50168	haasten	0.4715891420526429	True
405426	roetsjen	0.4716183543757436	True
900313	weglopend	0.47163015680578335	False
436226	inscheuren	0.4717011550261815	False
971469	sleepen	0.47171381059709383	False
825391	schimpen	0.4717501269919032	False
28860	omdraaien	0.47175593495034196	False
921490	zelen	0.4717616906451655	False
249750	vertikken	0.4717979173247908	False
653202	etens	0.4718485359007999	False
896851	opgloeien	0.4718681277841854	False
958018	heupbewegingen	0.47190338524628705	False
338647	beetnemen	0.47190352394694335	False
112406	grommen	0.47192409227929566	False
414928	huppelende	0.47192885952571484	False
19778	kleden	0.4719343286659913	False
482715	zoefde	0.47197065012811945	False
725706	kenteren	0.47197689931910847	False
5129	oefenen	0.4719866591987911	False
660208	omgelopen	0.47199710067824086	False
531054	kletter	0.4720808749117915	False
73382	rondhangen	0.47210994460725486	False
451653	bokkensprongen	0.4721495160008745	False
284076	kakelen	0.47215065247866084	False
18237	rechtop	0.47215532922822734	False
281746	wegdrukken	0.47217620572059893	False
713632	gestoven	0.47222113506926566	False
367488	rotvaart	0.4722315675273686	False
728778	kniehoog	0.4722728284585309	False
932124	spelen.En	0.47237804482529044	False
550167	proestend	0.4724300544881097	False
392537	afschrapen	0.47243689555466384	False
431575	doorhangen	0.4724697089897022	False
923499	Kietelen	0.47247060770667815	False
949883	hoppend	0.47253355693273125	False
954320	terugbuigen	0.4725447492745686	False
396739	verlekkeren	0.47256291850318466	False
445858	opbinden	0.47263711823698396	False
746308	ezelen	0.4726508329287882	False
465617	sjokt	0.4726765584616516	False
15494	vermaken	0.4726773399122609	False
523477	opstomen	0.472701123389518	False
18740	sprongen	0.47272725130466864	False
955786	meesmokkelen	0.4727545586942309	False
60389	wringen	0.472817186809558	False
584949	doemden	0.47291786542667436	False
809655	uitrafelen	0.4729321252700862	False
792645	rondkijkend	0.4730199918498309	False
987840	meetrokken	0.47302248013501	False
521708	vlerken	0.4730409106458089	False
980168	koeienbellen	0.4730517383534951	False
249118	dwaalden	0.4730747151600051	False
391551	huppel	0.47309770471986745	False
713900	scharren	0.47312655509135804	False
245661	nippen	0.47313850819704895	False
952019	afdreven	0.4731809768491293	False
917245	lonkten	0.47319388473931756	False
99448	vechtend	0.4732495841342509	False
424264	bepakte	0.4732954805310712	False
682989	rustigjes	0.4733270762969646	False
243993	opvreten	0.4734064217342965	False
814437	rekten	0.4734339890624859	False
47611	kriebelen	0.47345213532774744	False
149804	laveren	0.473456635331607	True
553696	dwarsen	0.47348025805246796	False
524081	leegtrekken	0.4735364310319756	False
658305	voorttrekt	0.47355606000181716	False
993	halen	0.47363986922615386	False
518931	wakken	0.4738401729634426	False
967193	beklemmen	0.47386311746069243	False
439593	wurmde	0.4738752709016464	False
132797	roerloos	0.47402240461578715	False
587594	rechtovereind	0.47406876649091156	False
664667	botsend	0.47407601430598245	False
866697	ambeteren	0.474076689233209	False
392549	bospaadjes	0.47410616843374964	False
776357	inzijn	0.4742824037664276	False
402778	Zwaaien	0.4742984013819066	False
267575	uitspugen	0.47433801739752357	False
859596	Zwetend	0.47433878606906366	False
584539	blauwbekken	0.4743401333461531	False
34913	warmen	0.4743522268803795	False
827	denken	0.4744492748687167	False
794920	binnenglippen	0.47447841808431435	False
774529	indoken	0.4744963989787496	False
687986	sigaretjes	0.47453973710818564	False
680319	sleeen	0.4745722984842674	False
928372	frotten	0.4745915622904988	False
408142	ontrollen	0.47459353467907306	False
640385	toetakelen	0.4746060898667356	False
176231	knipogen	0.4746162583303646	False
311414	sarren	0.4746426129315048	False
81918	fluisteren	0.47464484316422373	False
5753	haast	0.4746709120405037	False
452385	klappert	0.47467179523862857	False
710956	dolletjes	0.4747281971031285	False
644250	afstapje	0.47473664579547625	False
31206	trillen	0.47480389340962614	False
11235	overheen	0.47482532834334545	False
566248	kwispelende	0.4748371228881997	False
724255	vuistjes	0.4748433954412953	False
648529	Zweren	0.47490194403767794	False
630726	waanzinnigen	0.47493677872603157	False
165667	holletjes	0.4749400295663524	False
908700	lummels	0.4749498995824202	False
574020	afpikken	0.4749515287991032	False
319550	geknal	0.4749568785808226	False
722527	verderen	0.47499969619721505	False
3878	vooruit	0.475012744449845	False
807694	blikgooien	0.47508052721125726	False
919108	gespartel	0.4751025954937763	False
613496	afstrijken	0.475102820528409	False
738535	kakelend	0.4751211891589734	False
205194	sjorren	0.47516834757327875	False
875576	kuierend	0.47517371607669756	False
784535	nijpen	0.475194603260538	False
713880	kronkelingen	0.4752659665522887	False
758860	happende	0.475362532290836	False
915434	springstaartjes	0.4754301517031453	False
72444	wapperen	0.47543221079031683	False
507772	makenen	0.47545561434712935	False
150375	wegglijden	0.4755436228522498	False
462306	brakken	0.47557846613501276	False
307075	duwend	0.4755840790799586	False
725772	glip	0.4756107196658116	False
21552	oppassen	0.4756289081839251	False
183517	huiveren	0.47565683852095964	True
137922	waden	0.4757128112161687	True
443219	lopen.Ik	0.4757250931594126	False
945642	kreunden	0.47574958106146115	False
559697	wrongen	0.4757881682160461	False
434729	glipten	0.47578906537461185	False
693646	dender	0.47584017798513234	False
499239	stopjes	0.4759256533158145	False
612832	verwensen	0.4761120174973519	False
177562	losgaan	0.476181931029379	False
309054	kwetteren	0.4762159856539131	False
470040	afknallen	0.4762354898247132	False
789879	strotje	0.47629016802549307	False
5181	vangen	0.47630049765781535	False
30687	stuiten	0.4764016888830852	False
904867	zoemden	0.47641454610901524	False
705158	uitkafferen	0.4764355838736878	False
853485	frisgewassen	0.47646223716113956	False
618392	zwoegde	0.47655063380980567	False
31562	eindje	0.47655277300775156	False
852498	renne	0.4765622701471057	False
623151	gewennen	0.47659224508610454	False
596006	rochelen	0.4766032596082016	False
103151	loeren	0.4766479302737868	False
386029	hobbelde	0.4768860764193572	False
906582	wauwelen	0.4769274538456434	False
797052	aangewandeld	0.47694113312998265	False
738752	knuistjes	0.47694260598568317	False
956501	hellinkjes	0.47701664245522546	False
217999	toelopen	0.4770652064311235	False
255997	warmlopen	0.47706572470673914	False
918144	wegzwemt	0.4770707967213329	False
509506	somberen	0.47709679284642115	False
342094	ronddobberen	0.477119029278276	False
443071	brassen	0.4771529097253212	False
832191	klapjes	0.4771685600846036	False
665600	sprintend	0.4772545321220961	False
726663	heenzetten	0.4772776535694244	False
41701	leunen	0.4773060446677969	False
288784	terugzakken	0.4773086893744751	False
997700	uitzwenken	0.47732315674858283	False
684730	Brullen	0.47737605432359764	False
168732	smikkelen	0.4773809801138552	False
445377	kletterende	0.47739313904877445	False
193217	inschieten	0.47740570033410035	False
970632	priemden	0.4774562694184884	False
650495	opkunnen	0.4774590639386971	False
517820	besterven	0.47748360486321206	False
771240	halfdode	0.47759071706085987	False
669311	horizonnen	0.4776100751438287	False
3730	vertrekken	0.4776143897419437	False
413297	hagelen	0.4776249867977713	False
671795	naarbinnen	0.4776477569005131	False
707074	armworstelen	0.477655441222232	False
619951	overpakken	0.47768290021897275	False
264254	wegblazen	0.4778477021624301	False
219540	zwetende	0.47791634853609444	False
519408	toezingen	0.4779677685709721	False
634712	weeren	0.477997164632016	False
539699	meebrullen	0.47800536295936	False
78760	stilzitten	0.478012263084011	False
926387	zoevende	0.4780196468079976	False
125276	schemeren	0.4780483988820309	False
547019	Dribbelen	0.47819275793551785	False
744447	uitlachten	0.4782031732093639	False
868159	snateren	0.47822057884967195	False
450867	ploften	0.4782451527089905	False
771979	kanoeten	0.47824651744055824	False
80308	hijgen	0.4783779560952557	False
893805	uitschuren	0.47841193112107383	False
911375	versteenden	0.4784442458133492	False
759828	skelteren	0.4785389962514922	False
23619	vegen	0.4785400935952452	False
140933	dwarrelen	0.4785692660003572	False
718805	vastspelden	0.4786132263379117	False
915986	schoffelt	0.47864105076996455	False
131848	loslopen	0.4786625429804583	False
504117	clippen	0.4787002755201253	False
950073	lopen.In	0.47878449542772705	False
599732	aankakken	0.47880749373338016	False
66930	zuchten	0.47884993502924056	False
716384	neerdwarrelen	0.47888300669098016	False
911884	ongen	0.4789150390609769	False
234141	wijdbeens	0.4789404437626872	False
105672	stressen	0.4790107041776702	False
827072	manoeuvreerden	0.47903869900283413	False
186686	kibbelen	0.47906270269211626	False
101129	wegzakken	0.4790716637251403	False
717330	frutten	0.4791642982560962	False
518412	oreren	0.4792342564386476	False
98004	wentelen	0.4792471146890913	False
430635	strootje	0.4792502585054672	False
21082	tegenhouden	0.47927167909988444	False
739094	bijeenrapen	0.4792881617923501	False
177603	deinzen	0.47928824510418644	True
824404	traagjes	0.4792973102603906	False
129768	dribbelen	0.47930412903009956	True
679551	platjes	0.4793147569502141	False
343113	doezelen	0.4793203818719609	False
869175	Ongegeneerd	0.47937710532274247	False
26755	aanschouwen	0.47941860988187857	False
510329	glommen	0.47942157762220283	False
825226	neerwerpen	0.4794309164776329	False
576051	stukbijten	0.47943596820430445	False
39301	weggaan	0.47944352525033984	False
552121	grondoefeningen	0.4794718277619273	False
23700	strekken	0.4795435270994287	False
825438	werveltjes	0.47957124624100866	False
528596	wandelpaadjes	0.4796470660227764	False
107668	druipen	0.4797559297334356	False
351598	knalden	0.47976368809974934	False
454254	liefkozen	0.47982877838636406	False
887110	fietsritje	0.4798616118958431	False
73411	languit	0.4799178928300192	False
167784	stretchen	0.47991811166206133	False
203902	boomtakken	0.4799649358616461	False
154978	snuiten	0.4800011434490191	False
267503	zoeft	0.4800237617865627	False
550170	keuvelend	0.48004874788403973	False
490086	schransen	0.4800808591350778	False
760697	afstompen	0.48008361470765804	False
318790	opstoten	0.4800928400610396	False
712098	verzwikken	0.4801086883509965	False
578800	gestooten	0.48013029894814474	False
517369	monikken	0.48013112138045233	False
28870	botsen	0.48015285161404697	False
404471	gekletter	0.48016161086700526	False
352984	dwalend	0.480216853678194	False
827113	gebonkt	0.4802351168540744	False
795953	toeschreeuwen	0.4802701542169685	False
950484	wegduwde	0.48032747011574506	False
658240	beangstigen	0.48033842875605404	False
128090	verfrissen	0.4803762454892292	False
386407	wankelend	0.48039119397831376	False
271483	langsrijden	0.48042950662255024	False
128556	schijten	0.4804647947685152	False
585751	prijsschieten	0.4805011491625163	False
687353	snottebellen	0.48052512677685577	False
347164	knikten	0.4806153887325497	False
792549	fiesten	0.48065544887740375	False
449315	fourageren	0.4806651076685411	False
901158	vaartjes	0.48069083751537567	False
218004	wegkruipen	0.48071699813936386	False
114624	induiken	0.4807458708345361	False
239625	opvliegen	0.48077710921012884	False
970856	verrimpelde	0.48079476718214387	False
303403	zwelgen	0.4808013509051673	False
395086	binnensluipen	0.48083682318980214	False
3471	zagen	0.4809666562909777	False
661814	gedachtenloos	0.4809787894972889	False
754079	omgewoelde	0.481007856564854	False
265938	schreien	0.4810479218223994	False
596549	tegensputteren	0.48105778921632925	False
515838	koelden	0.4811553769436837	False
112499	peddelen	0.4812505041541366	False
599794	toeknijpen	0.4812924049168116	False
15099	lichtjes	0.48138247480576424	False
66368	graaien	0.4814016242867759	False
920306	looptocht	0.48146830532232643	False
73158	glippen	0.4815159506753315	True
172301	gegleden	0.4815198796727498	False
539681	briesend	0.48153180577693544	False
983915	keggen	0.48156237751943487	False
465631	rustbanken	0.48161392351815835	False
524309	kluisters	0.4816391008207733	False
830469	glibberend	0.4816694314308718	False
23461	naderen	0.48168545432339016	False
133883	soppen	0.48169501362273714	False
406242	schemerdonker	0.48173473297006697	False
829154	uitjagen	0.481757988646623	False
357525	intomen	0.4818675149554581	False
334518	pamperen	0.4818818447771769	False
639645	politieagentje	0.4818878174792386	False
750766	plengen	0.48191680993609864	False
476751	spinnewebben	0.4819211535519906	False
586389	meetrappen	0.48195262752911483	False
29918	kantelen	0.4819555449860843	False
506492	voorbijsteken	0.4819570387975365	False
656882	afzadelen	0.4819576574827691	False
988288	maaiende	0.4819758596840512	False
689117	kapotschieten	0.48198044241632954	False
599478	perzikken	0.4819886904036964	False
630220	wrijvend	0.4819965120045211	False
218994	snotteren	0.4820102473122766	False
704294	wentelende	0.48203714230512695	False
32724	happen	0.4820613996292801	False
977081	geplaag	0.4821212244081773	False
10427	aankomen	0.4821539832851768	False
9862	rondje	0.4822031572393246	False
916129	scharrelend	0.4822328250276354	False
405253	kimmen	0.4822393751025399	False
423303	bijtrekken	0.4822456195528535	False
825481	binnenrukken	0.48225807496470086	False
185929	uitschuiven	0.48230398891688375	False
1079	genieten	0.48234388682813734	False
551505	binnenwippen	0.48238884092991186	False
658407	raffelen	0.4824666657279246	False
982762	binnengluren	0.4824681090091325	False
387538	aanvegen	0.4824857279755713	False
369965	grimassen	0.48250303999398547	False
906703	onderzetten	0.48254130310087573	False
498039	spitsroeden	0.4825513080167724	False
481946	scheerden	0.4825787191109585	False
111967	vergapen	0.4825922388461321	False
900789	manoeuvrerend	0.4826114459317309	False
677821	weggekropen	0.48267847868497704	False
488581	voorbijrazende	0.4827456756696049	False
110240	opjagen	0.4827884151075059	False
294549	panikeren	0.4827918902361512	False
238989	geeuwen	0.4828142963720302	False
161504	aanmodderen	0.48295249061606105	False
30841	achtervolgen	0.4829718803449088	False
96227	knikkeren	0.48297478224630597	False
559719	schoppende	0.4830464918522297	False
746097	gloeiden	0.4831373206933186	False
200518	dralen	0.483141230888262	False
299764	verkrampen	0.48314646045219467	False
369399	openspringen	0.4831501415466515	False
277944	verbijten	0.48318718455310694	False
398732	knoken	0.48319440774891653	False
349936	overspelen	0.4832182637571881	False
627344	Stoeien	0.48324957082190767	False
12324	werpen	0.483300808235252	False
873324	krollen	0.48336962524390625	False
210734	ophijsen	0.48340022070522815	False
521650	placeren	0.483425452569477	False
712667	tuurden	0.48354463830274586	False
99995	gemakje	0.4836344081065783	False
631514	frusteren	0.483636238040674	False
917049	knarste	0.4836544321959504	False
374129	ijlen	0.4836670556929208	True
744845	schaatsenrijden	0.48371748307112017	False
536600	bleiten	0.4837490680987372	False
688558	minden	0.4837784490769952	False
613746	loeiend	0.4837889262926809	False
982286	wandelpaadje	0.48379523127476143	False
627	zetten	0.48380415571680324	False
426751	loswerken	0.4838239427296209	False
867372	wentelend	0.4838930766093631	False
656388	uitjouwen	0.48391040480015113	False
19864	zeuren	0.48391154994797814	False
739896	bangmaken	0.4839428943247842	False
907652	verenpikken	0.48395140587914465	False
819222	sluieren	0.4839637686077327	False
620727	koeienvlaaien	0.48397454256575745	False
303458	frutselen	0.4840112676296121	False
932212	knabbelden	0.48401200777766773	False
60931	optillen	0.4840281281687835	False
493466	samenknijpen	0.48415639456098325	False
797754	luchtigers	0.4841907879495161	False
759433	waterplaatsen	0.4842110527199247	False
660893	stulpen	0.48421291349717677	False
237138	besprongen	0.48425348382934186	False
240746	priemen	0.4842661785373692	False
972931	Oudjes	0.4842999960500133	False
37088	afkomen	0.48433895470674615	False
240862	wegzinken	0.4843872752155698	False
713264	volgels	0.4843961332747273	False
320091	bijven	0.484433287232532	False
743514	Vastbinden	0.4844456403481755	False
221289	klungelen	0.4844671882408409	False
965705	aanstrijken	0.48447578339277353	False
808762	houtgreep	0.484496023102735	False
721792	ploeter	0.4846296877369758	False
157959	loeien	0.484640069201697	False
923625	wegrenden	0.48470204741329403	False
142232	zwaaiend	0.4847139155337279	False
51624	verdringen	0.4847573638916245	False
561476	mistflarden	0.484773950046246	False
417662	kiekens	0.4847805276785586	False
578782	brugjes	0.4847918926271474	False
390133	stikdonker	0.4850559534535296	False
722769	opbotsen	0.48513570870095435	False
551522	schuins	0.4851594813109511	False
708901	borreltjes	0.4851633546338352	False
377163	slingerapen	0.48520001157093706	False
856943	tekijken	0.48520083021915095	False
14529	knieën	0.4852107573823339	False
601284	peddelden	0.48521717796830377	False
917119	valschermen	0.48522572674384357	False
830248	afmoeten	0.485264536719467	False
12401	struiken	0.48528688831409705	False
652050	selen	0.4852983916184904	False
448587	wegschiet	0.48532240675185156	False
881380	zonnebaders	0.48532331452202837	False
353726	inhakken	0.48535145015753045	False
45440	aaien	0.4853644592124362	False
779128	havikken	0.48536829722510333	False
194948	galoperen	0.48538231426316025	False
968814	langsrennen	0.48541289658664144	False
231880	verkruimelen	0.4854998800332505	False
171233	rondstruinen	0.48551026778380024	False
631179	vertekken	0.48552924368552197	False
5731	breken	0.4855574807931462	False
124917	knietjes	0.4855851969646313	False
455898	verkijken	0.48569274064638623	False
367248	overgooien	0.4856945499811005	False
525478	verschroeien	0.4857037195373516	False
322374	neerlaten	0.4857557103514045	False
332185	gescheten	0.4857559638018021	False
427868	omwoelen	0.4857932108186017	False
922600	opmoeten	0.4858147139800808	False
24128	aanraken	0.48582753870742434	False
239805	zeveren	0.4859423124268971	False
778284	vertillen	0.4859738108008338	False
226252	grommend	0.48598089669425437	False
474302	duikelt	0.48602399594574297	False
90247	kropen	0.4860289474598696	False
738853	schaterde	0.48603337261299595	False
492013	kinnen	0.48604178378386187	False
108735	wegrennen	0.4861233546854453	False
750985	gakken	0.48613607106624934	False
341135	klaarspelen	0.4861384189428546	False
626784	meuren	0.48616265732932074	False
879717	nijging	0.4861780060004195	False
768729	verroesten	0.48619347457037854	False
461675	kauwend	0.4862247539575798	False
628619	losscheuren	0.48622550727057	False
252579	trippen	0.4862422377411246	False
678	eten	0.4862980916356112	False
413408	stroomen	0.4863026631231607	False
13126	huilen	0.4863575261364299	False
689092	huppeltje	0.4863614783166238	False
918343	knijpend	0.4863629554734845	False
5882	tellen	0.4864293992808074	False
965908	stillekens	0.48644447820267744	False
132544	wegvliegen	0.48646914053302703	False
307949	wegspringen	0.4864833036368016	False
666309	uitdruipen	0.48648866479184605	False
409138	kletterde	0.48651333825862997	False
958518	zoevend	0.4865673080408316	False
904072	slingerpaadjes	0.48658666125073946	False
269873	overdonderen	0.48662358593734034	False
2276	fietsen	0.4866379859441552	False
661277	Achterover	0.4866405354265385	False
583004	benee	0.48664101493878786	False
243300	aanduwen	0.48670237382087067	False
228	moeten	0.4867190907285365	False
833904	plankieren	0.48673102225452924	False
126676	pletten	0.4867560596307339	False
985819	kousevoeten	0.48679494233893916	False
462692	overstelpen	0.48679513346283365	False
791017	pulletjes	0.4868040832253504	False
25912	opeten	0.48681712756754225	False
214242	overspringen	0.4868483405423244	False
50378	glimlachen	0.4868619689991762	False
520530	verstillen	0.48686526379581463	False
323985	aanvreten	0.4869192452731167	False
634245	looptempo	0.4869808143266029	False
715169	gekkigheden	0.4870171376603907	False
754315	gesnater	0.4870239901551917	False
302947	dropen	0.4870394197243332	False
421886	metamorfoseren	0.48707959992001604	False
467139	betijen	0.4870980083370825	False
330392	doorstappen	0.4871331700542534	False
483173	verstrengelen	0.48715177087148376	False
3066	raken	0.4871638165654485	False
42562	ongehinderd	0.48720247334875244	False
21179	rekken	0.48721805001141005	False
447093	butsen	0.4872376926448322	False
718742	gewapperd	0.4872933692382405	False
314691	wandelen.	0.4872956284975095	False
184895	grinniken	0.4873140114458592	False
495657	begroeien	0.4873253327625502	False
522203	wiegde	0.4873385439280252	False
93270	verslinden	0.48736257087454415	False
266708	benemen	0.4873715288044903	False
486612	ruziënd	0.487379790324625	False
331691	walen	0.48745655467238214	False
473394	toeschuiven	0.48750302578975424	False
788426	opvoelen	0.48751073757833974	False
536738	marcherend	0.48757236252893044	False
2326	voelen	0.48769587020314864	False
60122	bestormen	0.48770389204766906	False
26276	grazen	0.4877146433500449	False
414368	scheurend	0.48771812600302844	False
597303	achterveren	0.4878171342917903	False
369375	manken	0.48785650139870296	True
876311	rondkruipt	0.48786155149195554	False
664723	weergalmen	0.4879048962848891	False
214766	zwijmelen	0.4880068045323477	False
975420	kippenveren	0.48811326995149407	False
539504	kotsend	0.4881362591064762	False
31283	uitlopen	0.488159898462878	False
303810	wiebelende	0.48821032240489814	False
593337	gappen	0.48835144355137783	False
898550	gorden	0.48837342784586923	False
855751	knipperden	0.4883756046723391	False
997645	wasrekken	0.48839634889063877	False
169233	opwachten	0.4884926684105112	False
12895	ruimen	0.4885176324224849	False
728606	inpeperen	0.48860663380320857	False
661054	vetrollen	0.48861823184226927	False
43817	borrelen	0.48863656717833137	False
974185	buitengekomen	0.4886523006529866	False
974519	afgeraken	0.4886836969413675	False
93046	rillen	0.48868829461135455	True
270466	mopperend	0.4887035989275361	False
618670	verbijsteren	0.48876222875230335	False
945764	Omkijken	0.48877348418140754	False
635768	woelde	0.4887907386434821	False
511752	neerknallen	0.48879300007027293	False
572673	voorkauwen	0.4888038487498363	False
442872	verlustigen	0.4888334474048144	False
911257	slingeringen	0.48884449324163837	False
531	spelen	0.48886692253438035	False
103886	erachteraan	0.48891678021218843	False
3343	hoeven	0.4889273115257432	False
696796	billenknijpen	0.4889441801723686	False
477391	aanheffen	0.488971409240303	False
764464	tutjes	0.48898057200250844	False
256264	aanstaren	0.4890419236345328	False
905532	steppend	0.4890696715061128	False
947227	ronddwaalde	0.48907155360895105	False
728839	indeuken	0.48909940955048714	False
414570	neuzelen	0.4891180024306263	False
643623	ruggetjes	0.48912565520065365	False
383183	waggelende	0.48918389316806865	False
157918	neervallen	0.4891951132059831	False
357001	volstoppen	0.48920999733546366	False
749433	neervlijen	0.48924436598606347	False
70019	struikelt	0.48925508327966993	False
156892	krengen	0.4892583015105172	False
37413	uittrekken	0.48930253044112004	False
521508	graantjes	0.4894052410165819	False
715165	verdonkeren	0.489451546997244	False
877081	meehaken	0.4894861598040786	False
712410	wegspuiten	0.4894963420897067	False
717146	verguizen	0.48949898038934436	False
750492	inknijpen	0.48950756409895324	False
433119	klapperende	0.48951119238092045	False
95566	lachten	0.48952991338584195	False
513584	squatten	0.48956367063149475	False
301919	ziten	0.48957192799043303	False
3083	langzaam	0.48959146473109516	False
725285	invluchten	0.48960332757236336	False
601571	ontwend	0.4896100022963512	False
614538	terugrollen	0.4896868243462934	False
626103	wegkunnen	0.48972918855795033	False
553650	buitelden	0.48973311861899627	False
169155	bespieden	0.48975078213868417	False
418142	drijfnatte	0.4898644874788074	False
598704	applaudisseerden	0.4898710814974667	False
564960	kaalvreten	0.48988143433219333	False
868079	kubben	0.48999840863933053	False
419030	strakgetrokken	0.4900134884071806	False
697893	gewriemel	0.4900183207044523	False
923620	zigzagde	0.49002731620592066	False
748292	rillende	0.4900288278026186	False
358898	onbenulligheden	0.4900381019247727	False
907700	rondgedoold	0.49006737513918563	False
659880	aangooien	0.4900799733338126	False
190304	vertroetelen	0.4901160698461231	False
960565	mopperden	0.49016591167883594	False
831903	fietsritjes	0.4901767091917253	False
373514	terugschrikken	0.49018565876337805	False
368526	blazend	0.4901868104849705	False
506482	amechtig	0.49019099280207123	False
819590	luistervinken	0.49020381569170357	False
685163	neerknielen	0.49022196403856166	False
576149	louteren	0.4902342957894854	False
876136	klapperend	0.4902347671730837	False
925425	meehadden	0.4902443575641833	False
623078	sneeuwtoppen	0.4902445329898887	False
230068	binnenwandelen	0.49025083490820975	False
974370	modderlagen	0.49028349536890903	False
778061	vliegenmeppers	0.4902863248169408	False
717395	kantelden	0.4903103298101701	False
859603	opkijkend	0.4903179782137286	False
586450	vastketenen	0.49035451984006717	False
111325	rondzwerven	0.49038706384994524	False
752320	agentje	0.4903944590229793	False
745358	schemerduister	0.49040758285481056	False
95758	knabbelen	0.4904108643348587	False
360993	dichtnaaien	0.4904134190099213	False
409937	wandelingetjes	0.4904235719728368	False
517374	skilatten	0.4904388380678719	False
524832	afraffelen	0.4905128857199962	False
847380	blokhakken	0.490515996972519	False
26901	knuffelen	0.4905728868347039	False
189816	verdwaasd	0.49059795230174263	False
976199	kronkelpaadjes	0.4906003944178321	False
537074	wiebelige	0.4906604031336066	False
171870	zuchtend	0.49068667722948667	False
12907	slepen	0.49069404262762206	True
569268	weghakken	0.49072929128537013	False
909995	vastspijkeren	0.49073820162816373	False
442003	aftuigen	0.490828808911303	False
65860	fantaseren	0.49084747824072494	False
548802	benauwen	0.49085254986201565	False
545686	paffen	0.4908963718858802	False
108903	doorbijten	0.4909322750084314	False
661849	sjouwden	0.49095089873489994	False
785246	regenplassen	0.49096600298149184	False
957021	Fluisteren	0.4909781520224361	False
406744	snuffelend	0.4910205210608075	False
9924	staken	0.4910447980864421	False
981950	hinkelend	0.49109958925523534	False
758	zoeken	0.491106011457917	False
591957	neersabelen	0.4911196657378145	False
8814	opzoeken	0.4911371985532792	False
496345	bospaadje	0.49115677432486815	False
561525	gestuiterd	0.49129063591272437	False
64626	amuseren	0.4913082071231668	False
482603	uitzwermen	0.49131475237892963	False
192774	drafje	0.4913376312307456	False
443851	lopen.Het	0.49134975264217484	False
439842	stootjes	0.491361467016488	False
598497	parasollen	0.49137015320254607	False
510223	kiept	0.49138177264871863	False
30655	opwarmen	0.491503799437745	False
625930	Ravotten	0.4915322233452719	False
691920	afbeulen	0.4915408457535865	False
325874	meedansen	0.49154681946924117	False
293350	rossen	0.49156127257544535	False
719963	ijzen	0.49157260971230365	False
415321	waaiende	0.49166572504643424	False
125092	jammeren	0.49169570028310206	False
231869	bubbelen	0.49169685995907375	False
507698	vastgehaakt	0.49170396139760797	False
426777	insluipen	0.4917052196204601	False
835891	slappelingen	0.49171084979195945	False
811164	vederen	0.4917255347864501	False
395316	lossnijden	0.4917304296717422	False
416291	klappertanden	0.49173087815469807	True
488291	kletsende	0.4917552889286565	False
436325	ingekropen	0.4917568494108977	False
353348	losschieten	0.4917826878671542	False
775070	Spanjolen	0.49180978778870876	False
919337	bloedden	0.4918422859181162	False
230202	klagend	0.4918981121118928	False
350415	raceten	0.49190004254137765	False
249778	halsbrekende	0.4919005488435564	False
41227	doorkruisen	0.49194275423753087	False
355346	gierde	0.49196902347090987	False
382267	bungelende	0.49203392933638146	False
8564	durven	0.4920417815642312	False
20948	verdrijven	0.4920592058685126	False
80109	steigeren	0.49207387398507685	False
594441	dreinen	0.4920768036553318	False
930563	tekunnen	0.49214231826427457	False
405524	amuseerden	0.4921454956374931	False
649478	graskant	0.4921542717649212	False
265529	strompelt	0.4921549796383333	False
860679	afzijn	0.49217321456614826	False
761541	versufte	0.49220444160230736	False
364314	buitengaan	0.49221725888541035	False
550039	geblaas	0.4922495469155761	False
379553	holden	0.4922886594260397	False
621755	loomen	0.49232811946062316	False
256943	onverstoord	0.49236480884275236	False
46647	luieren	0.4923685008428834	False
759456	máánden	0.49250571821971145	False
886935	koffietjes	0.49256635295273465	False
734148	vergokken	0.492573910418614	False
15844	onderuit	0.49266681858466144	False
480888	verleer	0.4926807104048426	False
809384	voetvallen	0.49272112902624043	False
790449	rechterop	0.49273528833236824	False
858093	zachtkens	0.49273682937168795	False
724393	afplukken	0.49274126678620855	False
221954	bengelen	0.492826257387734	False
683336	schup	0.49282665907742895	False
510553	stepjes	0.49284875355325086	False
221736	creperen	0.4928702825707978	False
458617	slachtofferen	0.49293398592233406	False
74864	schrapen	0.49297730016238106	False
557859	raas	0.4930442291186262	False
805992	vrijlopen	0.49304500143294605	False
797645	onwilligen	0.4930588056109646	False
949897	snuffelende	0.4930835769356454	False
827338	bootcampen	0.4930856634698644	False
60606	betrappen	0.4930879951813196	False
898051	omschudden	0.4931172037145105	False
3047	ontdekken	0.4931661690588327	False
